DateTime,High,Low,Close
09/04/2013 15:00:01.107,0.25,-0.75,0.75
09/04/2013 15:00:01.415,0.0,-0.5,0.0
09/04/2013 15:00:05.184,0.25,-0.5,0.0
09/04/2013 15:00:09.673,0.5,-0.75,0.75
09/04/2013 15:00:16.911,0.25,-0.5,0.0
09/04/2013 15:00:28.072,0.75,-0.75,0.5
09/04/2013 15:00:44.405,0.25,-0.75,0.25
09/04/2013 15:00:56.316,0.5,-0.5,0.5
09/04/2013 15:01:06.843,0.0,-0.25,0.25
09/04/2013 15:01:19.724,0.0,-0.5,0.25
09/04/2013 15:01:40.048,0.25,-0.5,0.25
09/04/2013 15:01:55.729,0.5,-0.5,0.0
09/04/2013 15:02:22.100,0.5,-0.75,0.75
09/04/2013 15:02:53.997,0.25,-0.5,0.25
09/04/2013 15:03:43.951,0.0,-0.25,0.25
09/04/2013 15:04:56.324,0.0,-0.25,0.25
09/04/2013 15:05:43.808,0.0,-0.25,0.25
09/04/2013 15:06:12.741,0.25,-0.25,0.25
09/04/2013 15:07:40.884,0.5,-0.5,0.5
09/04/2013 15:08:19.078,0.25,-0.25,0.0
09/04/2013 15:08:49.401,0.25,-0.5,0.5
09/04/2013 15:09:34.066,0.25,-0.5,0.25
09/04/2013 15:10:19.509,0.0,-0.5,0.0
09/04/2013 15:12:04.523,0.25,-0.25,0.0
09/04/2013 15:13:16.532,0.0,-0.25,0.25
09/04/2013 15:13:49.873,0.25,-0.5,0.25
09/04/2013 15:14:32.722,0.25,-0.75,0.5
09/04/2013 15:14:55.963,0.5,-0.75,0.5
09/04/2013 15:31:46.983,0.75,-0.75,0.5
09/04/2013 15:37:29.237,0.75,-0.75,0.25
09/04/2013 15:51:28.124,0.5,-0.5,0.25
09/04/2013 16:10:45.250,0.0,-0.5,0.5
09/04/2013 16:13:09.187,0.5,-0.5,0.5
09/04/2013 17:00:04.162,0.25,-0.5,0.0
09/04/2013 17:23:27.334,0.0,-0.75,0.5
09/04/2013 18:06:05.695,0.0,-0.75,0.5
09/04/2013 18:50:12.744,0.5,-1.0,1.0
09/04/2013 19:04:17.303,0.0,-0.75,0.25
09/04/2013 19:18:13.866,0.0,-0.75,0.5
09/04/2013 19:33:24.419,0.25,-1.0,0.0
09/04/2013 19:49:09.332,0.5,-0.75,0.5
09/04/2013 20:08:28.947,0.25,-0.75,0.25
09/04/2013 20:32:22.148,0.5,-0.5,0.0
09/04/2013 20:47:17.434,0.5,-0.5,0.0
09/04/2013 21:07:02.983,0.0,-0.5,0.5
09/04/2013 21:46:07.015,0.5,-0.5,0.0
09/04/2013 22:29:23.850,0.75,-1.0,0.75
09/04/2013 22:58:55.781,0.25,-0.5,0.0
09/04/2013 23:17:07.889,1.0,-1.0,0.75
09/04/2013 23:54:00.541,0.5,-0.75,0.5
09/05/2013 00:00:39.100,0.75,-0.75,0.75
09/05/2013 00:11:36.520,0.25,-0.75,0.0
09/05/2013 00:29:53.186,0.25,-0.75,0.25
09/05/2013 00:38:47.475,0.0,-1.0,0.0
09/05/2013 01:00:52.899,0.75,-0.75,0.75
09/05/2013 01:09:06.392,0.0,-1.0,0.0
09/05/2013 01:15:08.479,0.75,-0.75,0.5
09/05/2013 01:25:03.567,0.25,-0.75,0.0
09/05/2013 01:39:32.972,0.25,-0.75,0.0
09/05/2013 01:50:53.790,0.0,-0.75,0.0
09/05/2013 01:58:51.191,0.25,-0.5,0.5
09/05/2013 02:01:27.495,0.75,-1.0,0.5
09/05/2013 02:05:57.745,0.25,-1.0,0.25
09/05/2013 02:11:35.922,1.25,-1.25,1.25
09/05/2013 02:18:39.560,0.25,-0.75,0.75
09/05/2013 02:20:32.554,0.5,-0.75,0.25
09/05/2013 02:22:55.470,1.25,-1.5,1.0
09/05/2013 02:25:00.599,0.5,-1.0,0.5
09/05/2013 02:30:11.822,0.25,-0.75,0.5
09/05/2013 02:33:27.743,0.5,-0.75,0.25
09/05/2013 02:35:51.582,0.75,-0.75,0.75
09/05/2013 02:37:08.939,0.25,-0.5,0.0
09/05/2013 02:38:52.095,0.25,-0.5,0.5
09/05/2013 02:44:55.717,0.5,-0.75,0.25
09/05/2013 02:46:41.261,0.75,-1.0,0.75
09/05/2013 02:47:34.615,0.5,-1.0,1.0
09/05/2013 02:47:47.098,0.25,-0.25,0.0
09/05/2013 02:50:25.675,0.0,-0.5,0.0
09/05/2013 02:53:55.573,0.25,-0.5,0.0
09/05/2013 02:57:11.393,0.0,-0.5,0.25
09/05/2013 03:01:35.528,0.5,-0.5,0.5
09/05/2013 03:04:53.310,0.25,-0.5,0.25
09/05/2013 03:07:51.431,0.0,-0.75,0.25
09/05/2013 03:10:11.660,0.0,-0.5,0.25
09/05/2013 03:11:28.563,0.0,-0.5,0.0
09/05/2013 03:15:03.022,0.5,-0.5,0.25
09/05/2013 03:16:05.722,0.0,-0.75,0.0
09/05/2013 03:18:17.756,0.25,-0.5,0.25
09/05/2013 03:22:53.836,0.25,-0.5,0.25
09/05/2013 03:27:03.597,0.25,-0.75,0.0
09/05/2013 03:30:00.886,0.25,-0.25,0.25
09/05/2013 03:33:14.433,0.25,-0.5,0.25
09/05/2013 03:37:18.378,0.75,-1.0,1.0
09/05/2013 03:41:23.479,0.25,-0.75,0.0
09/05/2013 03:45:06.404,0.25,-0.75,0.25
09/05/2013 03:46:01.176,0.0,-1.25,0.0
09/05/2013 03:47:02.909,0.5,-0.75,0.0
09/05/2013 03:47:55.485,0.25,-0.25,0.0
09/05/2013 03:48:46.819,0.0,-0.5,0.25
09/05/2013 03:48:55.588,0.0,-0.5,0.25
09/05/2013 03:49:16.519,0.0,-0.75,0.25
09/05/2013 03:50:11.001,0.5,-0.5,0.25
09/05/2013 03:50:53.451,0.5,-1.0,0.75
09/05/2013 03:52:17.270,0.5,-1.0,0.75
09/05/2013 03:53:24.191,0.5,-0.5,0.25
09/05/2013 03:54:29.761,1.25,-1.25,1.0
09/05/2013 03:55:23.381,0.25,-1.25,0.25
09/05/2013 04:00:06.959,0.75,-1.25,0.75
09/05/2013 04:04:41.463,0.0,-0.5,0.5
09/05/2013 04:07:30.292,0.75,-0.75,0.75
09/05/2013 04:13:57.014,0.0,-1.0,0.25
09/05/2013 04:17:54.520,0.0,-0.5,0.25
09/05/2013 04:22:32.096,0.0,-0.75,0.0
09/05/2013 04:25:45.940,0.5,-0.75,0.75
09/05/2013 04:31:45.465,0.0,-0.5,0.0
09/05/2013 04:37:29.029,0.0,-0.5,0.25
09/05/2013 04:40:01.739,0.0,-0.75,0.25
09/05/2013 04:43:04.765,0.0,-0.25,0.0
09/05/2013 04:45:58.924,0.25,-0.5,0.5
09/05/2013 04:49:58.166,0.5,-0.5,0.5
09/05/2013 05:00:00.846,0.5,-0.75,0.25
09/05/2013 05:03:06.155,0.25,-0.5,0.0
09/05/2013 05:11:08.228,0.5,-0.5,0.5
09/05/2013 05:13:01.000,0.5,-0.5,0.25
09/05/2013 05:18:13.300,0.25,-1.0,0.0
09/05/2013 05:22:39.409,1.0,-1.0,0.75
09/05/2013 05:24:00.343,0.75,-0.75,0.75
09/05/2013 05:26:05.293,0.25,-0.5,0.5
09/05/2013 05:29:35.361,0.0,-0.75,0.25
09/05/2013 05:32:12.581,1.25,-1.25,1.0
09/05/2013 05:34:49.292,0.25,-0.5,0.5
09/05/2013 05:37:02.488,0.5,-0.75,0.5
09/05/2013 05:40:38.068,0.5,-0.5,0.5
09/05/2013 05:44:29.526,0.0,-0.75,0.0
09/05/2013 05:52:20.228,0.25,-0.75,0.25
09/05/2013 06:00:13.087,0.5,-0.75,0.0
09/05/2013 06:03:40.738,0.5,-0.75,0.75
09/05/2013 06:07:03.087,0.5,-0.5,0.0
09/05/2013 06:09:16.525,0.25,-1.25,0.0
09/05/2013 06:12:09.097,0.5,-0.75,0.25
09/05/2013 06:16:22.145,0.5,-1.25,0.25
09/05/2013 06:18:25.564,0.75,-0.75,0.5
09/05/2013 06:23:04.745,0.75,-1.0,0.75
09/05/2013 06:27:49.918,0.5,-1.0,0.25
09/05/2013 06:32:34.322,0.0,-0.75,0.0
09/05/2013 06:36:21.724,0.5,-0.75,0.75
09/05/2013 06:43:26.952,0.5,-0.75,0.5
09/05/2013 06:51:15.657,0.5,-1.0,0.75
09/05/2013 06:57:35.751,0.0,-0.75,0.0
09/05/2013 07:01:51.700,0.5,-0.75,0.5
09/05/2013 07:05:37.164,0.25,-0.5,0.5
09/05/2013 07:08:18.364,0.5,-0.5,0.5
09/05/2013 07:09:44.063,0.25,-0.5,0.5
09/05/2013 07:11:40.270,0.25,-1.25,0.0
09/05/2013 07:14:58.691,0.75,-0.75,0.75
09/05/2013 07:15:33.658,0.75,-1.0,0.0
09/05/2013 07:16:46.984,0.75,-0.75,0.5
09/05/2013 07:19:28.570,0.0,-1.0,0.25
09/05/2013 07:22:16.831,0.5,-0.75,0.75
09/05/2013 07:25:55.734,0.25,-0.75,0.0
09/05/2013 07:30:00.076,0.0,-0.5,0.5
09/05/2013 07:31:47.269,1.0,-1.25,1.25
09/05/2013 07:33:54.909,0.0,-0.5,0.5
09/05/2013 07:34:17.897,1.0,-1.0,1.0
09/05/2013 07:34:31.149,0.5,-0.75,0.75
09/05/2013 07:34:58.774,0.0,-0.5,0.25
09/05/2013 07:35:44.179,0.25,-0.75,0.5
09/05/2013 07:37:42.335,0.25,-0.5,0.25
09/05/2013 07:39:02.407,0.5,-0.5,0.25
09/05/2013 07:40:33.039,0.25,-0.5,0.25
09/05/2013 07:42:09.399,0.5,-0.5,0.25
09/05/2013 07:44:28.762,0.0,-0.5,0.0
09/05/2013 07:45:31.621,0.0,-0.75,0.25
09/05/2013 07:46:20.393,0.5,-0.5,0.5
09/05/2013 07:48:24.424,0.25,-0.5,0.0
09/05/2013 07:49:35.646,0.0,-0.25,0.0
09/05/2013 07:50:31.224,0.0,-0.75,0.0
09/05/2013 07:51:12.810,0.5,-0.75,0.5
09/05/2013 07:52:00.660,0.25,-0.5,0.0
09/05/2013 07:52:32.335,0.25,-0.75,0.0
09/05/2013 07:53:13.140,0.5,-0.75,0.75
09/05/2013 07:54:16.480,0.75,-0.75,0.25
09/05/2013 07:55:28.883,0.25,-0.75,0.25
09/05/2013 07:57:06.474,0.5,-0.75,0.0
09/05/2013 07:58:23.178,0.5,-0.75,0.0
09/05/2013 08:00:05.641,0.75,-1.0,1.0
09/05/2013 08:01:43.023,0.0,-0.75,0.5
09/05/2013 08:04:20.080,0.5,-0.75,0.5
09/05/2013 08:06:43.719,0.25,-0.25,0.0
09/05/2013 08:07:55.116,0.0,-0.5,0.0
09/05/2013 08:09:14.482,0.25,-1.0,0.25
09/05/2013 08:10:05.307,0.0,-0.25,0.25
09/05/2013 08:10:58.291,0.0,-0.5,0.5
09/05/2013 08:11:46.809,0.25,-0.5,0.25
09/05/2013 08:12:20.160,0.0,-0.75,0.25
09/05/2013 08:12:46.705,0.0,-0.5,0.5
09/05/2013 08:13:46.994,1.0,-1.0,0.75
09/05/2013 08:14:43.494,0.75,-1.0,0.5
09/05/2013 08:16:41.439,0.5,-0.5,0.0
09/05/2013 08:17:09.354,0.75,-0.75,0.75
09/05/2013 08:18:10.234,0.25,-1.25,0.0
09/05/2013 08:18:49.064,0.75,-0.75,0.25
09/05/2013 08:20:05.889,0.5,-0.75,0.25
09/05/2013 08:21:11.078,0.25,-0.75,0.25
09/05/2013 08:22:27.585,1.0,-1.0,0.75
09/05/2013 08:23:07.548,0.0,-1.0,0.0
09/05/2013 08:24:40.145,0.5,-0.5,0.25
09/05/2013 08:25:28.003,0.0,-1.0,0.25
09/05/2013 08:26:52.555,0.25,-0.5,0.0
09/05/2013 08:27:51.340,0.75,-0.75,0.5
09/05/2013 08:28:36.987,0.25,-0.75,0.5
09/05/2013 08:29:13.033,0.5,-1.0,0.25
09/05/2013 08:29:46.115,0.25,-0.5,0.5
09/05/2013 08:30:00.036,0.25,-0.5,0.25
09/05/2013 08:30:00.423,0.5,-0.5,0.0
09/05/2013 08:30:03.351,0.5,-0.5,0.0
09/05/2013 08:30:08.429,0.25,-0.5,0.0
09/05/2013 08:30:19.423,0.25,-0.5,0.0
09/05/2013 08:30:20.707,0.0,-0.5,0.0
09/05/2013 08:30:23.019,0.5,-0.75,0.75
09/05/2013 08:30:30.298,0.0,-0.5,0.25
09/05/2013 08:30:36.776,0.0,-0.25,0.25
09/05/2013 08:30:44.846,0.5,-0.5,0.0
09/05/2013 08:30:50.627,0.0,-0.25,0.0
09/05/2013 08:31:02.088,0.25,-0.5,0.5
09/05/2013 08:31:07.887,0.25,-0.5,0.5
09/05/2013 08:31:15.522,0.5,-0.5,0.25
09/05/2013 08:31:28.122,0.25,-0.25,0.25
09/05/2013 08:31:47.763,0.25,-0.5,0.25
09/05/2013 08:31:59.483,0.0,-0.5,0.0
09/05/2013 08:32:11.073,0.5,-0.75,0.75
09/05/2013 08:32:27.921,0.75,-0.75,0.75
09/05/2013 08:32:46.693,0.0,-0.5,0.0
09/05/2013 08:32:55.364,0.5,-0.5,0.25
09/05/2013 08:33:03.566,0.25,-0.75,0.75
09/05/2013 08:33:13.251,0.5,-0.75,0.75
09/05/2013 08:33:22.076,0.25,-0.25,0.0
09/05/2013 08:33:41.218,0.5,-0.75,0.0
09/05/2013 08:33:53.155,0.25,-0.5,0.5
09/05/2013 08:34:16.647,0.75,-1.0,0.75
09/05/2013 08:34:23.701,0.25,-0.75,0.5
09/05/2013 08:34:37.326,0.25,-0.5,0.5
09/05/2013 08:34:49.689,0.25,-0.5,0.25
09/05/2013 08:35:00.406,0.0,-0.5,0.5
09/05/2013 08:35:05.651,0.25,-0.5,0.25
09/05/2013 08:35:23.852,0.25,-0.25,0.25
09/05/2013 08:35:34.028,0.25,-0.5,0.25
09/05/2013 08:35:43.629,0.5,-0.5,0.5
09/05/2013 08:35:50.011,0.25,-0.5,0.5
09/05/2013 08:35:51.502,0.25,-0.5,0.0
09/05/2013 08:36:01.259,0.25,-0.25,0.0
09/05/2013 08:36:10.152,0.0,-0.25,0.25
09/05/2013 08:36:19.395,0.0,-0.25,0.0
09/05/2013 08:36:36.807,0.25,-0.5,0.25
09/05/2013 08:36:45.271,0.0,-0.25,0.25
09/05/2013 08:36:53.551,0.25,-0.25,0.0
09/05/2013 08:37:05.789,0.25,-0.25,0.25
09/05/2013 08:37:20.051,0.0,-0.5,0.25
09/05/2013 08:37:47.663,0.0,-0.25,0.25
09/05/2013 08:38:12.612,0.0,-0.5,0.5
09/05/2013 08:38:22.679,0.5,-0.75,0.75
09/05/2013 08:38:43.361,0.0,-0.25,0.25
09/05/2013 08:38:55.321,0.25,-0.25,0.0
09/05/2013 08:39:02.982,0.0,-0.25,0.0
09/05/2013 08:39:33.079,0.25,-0.5,0.5
09/05/2013 08:39:43.138,0.25,-0.5,0.5
09/05/2013 08:40:07.735,0.25,-0.5,0.25
09/05/2013 08:40:21.261,0.25,-0.25,0.0
09/05/2013 08:40:32.652,0.0,-0.5,0.0
09/05/2013 08:40:50.369,0.25,-0.5,0.5
09/05/2013 08:41:04.962,0.25,-0.5,0.25
09/05/2013 08:41:19.947,0.0,-0.5,0.5
09/05/2013 08:41:50.358,0.0,-0.5,0.0
09/05/2013 08:41:56.657,0.25,-0.5,0.0
09/05/2013 08:42:19.137,0.5,-0.5,0.25
09/05/2013 08:42:41.204,0.5,-0.5,0.5
09/05/2013 08:43:05.133,0.25,-0.5,0.5
09/05/2013 08:43:24.154,0.25,-0.25,0.25
09/05/2013 08:43:55.189,0.5,-1.0,0.0
09/05/2013 08:44:10.565,0.0,-0.25,0.25
09/05/2013 08:44:51.457,0.5,-0.75,0.75
09/05/2013 08:45:04.214,0.5,-0.5,0.25
09/05/2013 08:45:14.483,0.5,-0.5,0.5
09/05/2013 08:45:18.543,0.25,-0.5,0.5
09/05/2013 08:45:21.893,0.25,-0.5,0.5
09/05/2013 08:45:21.893,0.25,-0.25,0.25
09/05/2013 08:45:21.971,0.25,-0.5,0.25
09/05/2013 08:45:23.185,0.25,-0.5,0.25
09/05/2013 08:45:32.780,0.0,-0.25,0.25
09/05/2013 08:45:47.102,0.25,-0.5,0.5
09/05/2013 08:45:54.737,0.0,-0.5,0.0
09/05/2013 08:46:12.647,0.25,-0.5,0.25
09/05/2013 08:46:19.900,0.25,-0.5,0.25
09/05/2013 08:46:28.235,0.25,-0.5,0.25
09/05/2013 08:46:31.577,0.25,-0.25,0.25
09/05/2013 08:46:43.710,0.0,-0.25,0.25
09/05/2013 08:46:46.859,0.25,-0.25,0.0
09/05/2013 08:46:59.096,0.0,-0.5,0.25
09/05/2013 08:47:13.906,0.25,-0.5,0.25
09/05/2013 08:47:26.717,0.0,-0.5,0.25
09/05/2013 08:47:43.913,0.5,-0.5,0.5
09/05/2013 08:47:58.106,0.25,-0.5,0.25
09/05/2013 08:48:14.649,0.25,-0.5,0.5
09/05/2013 08:48:21.128,0.25,-0.5,0.0
09/05/2013 08:48:45.922,0.0,-0.25,0.25
09/05/2013 08:48:55.744,0.0,-0.5,0.0
09/05/2013 08:49:09.259,0.25,-0.25,0.25
09/05/2013 08:49:23.423,0.5,-0.5,0.25
09/05/2013 08:49:44.687,0.25,-0.5,0.25
09/05/2013 08:50:23.922,0.0,-0.25,0.0
09/05/2013 08:50:41.891,0.25,-0.5,0.0
09/05/2013 08:50:51.662,0.0,-0.5,0.0
09/05/2013 08:50:58.127,0.0,-0.25,0.25
09/05/2013 08:51:18.936,0.25,-0.5,0.25
09/05/2013 08:51:50.920,0.25,-0.5,0.25
09/05/2013 08:52:15.109,0.25,-0.5,0.25
09/05/2013 08:52:31.189,0.0,-0.25,0.25
09/05/2013 08:52:48.333,0.5,-0.75,0.75
09/05/2013 08:53:02.260,0.25,-0.75,0.0
09/05/2013 08:53:12.477,0.25,-0.25,0.25
09/05/2013 08:53:30.072,0.0,-0.25,0.0
09/05/2013 08:54:23.934,0.25,-0.5,0.5
09/05/2013 08:54:52.251,0.25,-0.25,0.25
09/05/2013 08:55:05.366,0.0,-0.25,0.25
09/05/2013 08:55:13.926,0.25,-0.5,0.5
09/05/2013 08:55:43.767,0.25,-0.25,0.0
09/05/2013 08:56:09.669,0.25,-0.75,0.5
09/05/2013 08:56:41.131,0.0,-0.5,0.0
09/05/2013 08:56:53.003,0.5,-0.75,0.75
09/05/2013 08:57:10.581,0.0,-0.5,0.5
09/05/2013 08:57:22.719,0.25,-0.25,0.0
09/05/2013 08:57:49.581,0.0,-0.5,0.0
09/05/2013 08:58:06.795,0.25,-0.5,0.25
09/05/2013 08:58:41.084,0.25,-0.25,0.25
09/05/2013 08:59:25.483,0.25,-0.5,0.5
09/05/2013 09:00:00.169,0.25,-0.75,0.25
09/05/2013 09:00:15.063,0.5,-0.5,0.0
09/05/2013 09:00:24.264,0.5,-0.75,0.5
09/05/2013 09:00:40.858,0.5,-0.75,0.75
09/05/2013 09:00:56.048,0.0,-0.5,0.0
09/05/2013 09:01:17.479,0.25,-0.5,0.0
09/05/2013 09:01:28.119,0.25,-0.5,0.25
09/05/2013 09:01:39.920,0.25,-0.5,0.25
09/05/2013 09:02:02.348,0.0,-0.5,0.25
09/05/2013 09:02:15.913,0.75,-0.75,0.5
09/05/2013 09:02:31.747,0.0,-0.5,0.0
09/05/2013 09:02:33.463,0.25,-0.5,0.5
09/05/2013 09:02:49.509,0.0,-0.25,0.0
09/05/2013 09:03:04.386,0.25,-0.5,0.0
09/05/2013 09:03:18.851,0.5,-0.75,0.75
09/05/2013 09:03:48.229,0.0,-0.5,0.0
09/05/2013 09:03:57.313,0.0,-0.25,0.0
09/05/2013 09:04:02.453,0.0,-0.25,0.0
09/05/2013 09:04:12.600,0.0,-0.25,0.0
09/05/2013 09:04:25.766,0.25,-0.5,0.0
09/05/2013 09:04:33.143,0.25,-0.5,0.25
09/05/2013 09:04:35.475,0.0,-0.5,0.0
09/05/2013 09:04:45.821,0.25,-0.25,0.25
09/05/2013 09:04:54.808,0.5,-0.5,0.0
09/05/2013 09:05:12.862,0.5,-0.5,0.5
09/05/2013 09:05:26.801,0.25,-0.5,0.0
09/05/2013 09:05:40.933,0.25,-0.25,0.25
09/05/2013 09:05:58.912,0.5,-0.5,0.0
09/05/2013 09:06:10.851,0.25,-0.5,0.25
09/05/2013 09:06:34.940,0.0,-0.75,0.25
09/05/2013 09:07:12.778,0.75,-1.0,0.75
09/05/2013 09:07:55.814,0.25,-0.75,0.5
09/05/2013 09:08:29.254,0.5,-0.5,0.5
09/05/2013 09:08:32.692,0.25,-0.25,0.25
09/05/2013 09:08:55.343,0.25,-0.5,0.0
09/05/2013 09:09:18.656,0.25,-0.75,0.0
09/05/2013 09:09:49.380,0.25,-0.5,0.25
09/05/2013 09:10:02.992,0.75,-0.75,0.5
09/05/2013 09:10:44.375,0.0,-0.75,0.25
09/05/2013 09:11:24.701,0.5,-0.5,0.0
09/05/2013 09:11:53.735,0.75,-0.75,0.5
09/05/2013 09:12:12.131,0.25,-0.5,0.0
09/05/2013 09:12:33.042,0.25,-0.25,0.25
09/05/2013 09:12:52.935,0.25,-0.75,0.0
09/05/2013 09:13:25.463,0.5,-0.75,0.5
09/05/2013 09:14:14.941,0.25,-0.5,0.5
09/05/2013 09:14:35.715,0.5,-0.5,0.25
09/05/2013 09:14:56.052,0.0,-0.5,0.25
09/05/2013 09:15:18.971,0.5,-0.5,0.5
09/05/2013 09:15:30.849,0.25,-0.25,0.25
09/05/2013 09:15:38.652,0.0,-0.25,0.25
09/05/2013 09:15:50.122,0.25,-0.25,0.25
09/05/2013 09:16:14.170,0.0,-0.25,0.0
09/05/2013 09:16:39.541,0.25,-0.5,0.0
09/05/2013 09:17:21.054,0.5,-0.5,0.5
09/05/2013 09:18:00.951,0.0,-0.25,0.0
09/05/2013 09:19:00.540,0.25,-0.5,0.5
09/05/2013 09:19:33.626,0.0,-0.5,0.0
09/05/2013 09:20:25.249,0.25,-0.5,0.0
09/05/2013 09:20:43.649,0.0,-0.5,0.0
09/05/2013 09:20:51.366,0.0,-0.5,0.25
09/05/2013 09:21:00.655,0.0,-0.25,0.25
09/05/2013 09:21:25.810,0.0,-0.5,0.25
09/05/2013 09:21:58.628,0.25,-0.5,0.5
09/05/2013 09:22:41.257,0.5,-0.5,0.0
09/05/2013 09:23:37.424,0.5,-0.5,0.0
09/05/2013 09:23:49.611,0.0,-0.25,0.25
09/05/2013 09:24:46.673,0.25,-0.25,0.0
09/05/2013 09:25:03.463,1.0,-1.0,1.0
09/05/2013 09:25:57.288,0.0,-0.5,0.25
09/05/2013 09:26:05.542,0.0,-0.25,0.0
09/05/2013 09:26:59.057,0.25,-0.5,0.0
09/05/2013 09:27:21.793,0.75,-0.75,0.75
09/05/2013 09:27:58.074,0.25,-0.25,0.0
09/05/2013 09:28:44.749,0.0,-0.25,0.25
09/05/2013 09:29:06.034,0.25,-0.25,0.0
09/05/2013 09:29:38.857,0.25,-0.5,0.0
09/05/2013 09:30:02.484,0.25,-0.75,0.25
09/05/2013 09:30:44.383,0.5,-0.5,0.0
09/05/2013 09:31:24.663,0.5,-0.5,0.25
09/05/2013 09:31:32.381,0.25,-0.5,0.0
09/05/2013 09:31:38.901,0.0,-0.5,0.0
09/05/2013 09:31:47.772,0.25,-0.5,0.5
09/05/2013 09:32:15.566,0.0,-0.5,0.0
09/05/2013 09:32:30.719,0.25,-0.5,0.25
09/05/2013 09:32:45.616,0.0,-0.25,0.0
09/05/2013 09:33:02.153,0.0,-0.25,0.0
09/05/2013 09:33:03.748,0.0,-0.25,0.0
09/05/2013 09:33:09.767,0.0,-0.25,0.0
09/05/2013 09:33:28.470,0.25,-0.25,0.0
09/05/2013 09:33:37.807,0.0,-0.25,0.0
09/05/2013 09:33:41.747,0.25,-0.5,0.0
09/05/2013 09:33:55.633,0.25,-0.25,0.0
09/05/2013 09:33:57.131,0.0,-0.5,0.0
09/05/2013 09:33:58.318,0.0,-0.5,0.25
09/05/2013 09:34:06.284,0.25,-0.5,0.25
09/05/2013 09:34:09.701,0.0,-0.5,0.25
09/05/2013 09:34:14.573,0.0,-0.25,0.0
09/05/2013 09:34:16.207,0.0,-0.5,0.0
09/05/2013 09:34:21.815,0.5,-0.5,0.5
09/05/2013 09:34:22.112,0.5,-0.5,0.25
09/05/2013 09:34:30.248,0.25,-0.25,0.25
09/05/2013 09:34:40.696,0.25,-0.25,0.0
09/05/2013 09:35:01.765,0.25,-0.5,0.25
09/05/2013 09:35:27.424,0.0,-0.25,0.25
09/05/2013 09:35:47.640,0.0,-0.5,0.0
09/05/2013 09:36:11.609,0.0,-0.25,0.0
09/05/2013 09:36:23.890,0.25,-0.5,0.5
09/05/2013 09:36:39.545,0.5,-0.75,0.75
09/05/2013 09:37:07.465,0.25,-0.5,0.25
09/05/2013 09:37:28.439,0.25,-0.5,0.5
09/05/2013 09:37:38.944,0.25,-0.5,0.5
09/05/2013 09:37:58.712,0.0,-0.5,0.25
09/05/2013 09:38:41.913,0.0,-0.5,0.25
09/05/2013 09:39:02.115,0.25,-0.25,0.0
09/05/2013 09:39:29.460,0.5,-0.5,0.5
09/05/2013 09:40:04.928,0.0,-0.5,0.25
09/05/2013 09:40:20.441,0.0,-0.5,0.0
09/05/2013 09:40:30.178,0.25,-0.5,0.5
09/05/2013 09:40:45.762,0.25,-0.5,0.5
09/05/2013 09:41:09.650,0.25,-0.5,0.5
09/05/2013 09:41:27.365,0.25,-0.5,0.25
09/05/2013 09:42:20.636,0.25,-0.5,0.5
09/05/2013 09:42:29.920,0.25,-0.5,0.5
09/05/2013 09:43:06.093,0.0,-0.25,0.0
09/05/2013 09:43:19.909,0.0,-0.75,0.25
09/05/2013 09:43:31.096,0.75,-0.75,0.75
09/05/2013 09:43:40.718,0.25,-0.5,0.25
09/05/2013 09:44:13.952,0.25,-0.5,0.25
09/05/2013 09:44:32.998,0.0,-0.75,0.25
09/05/2013 09:45:14.808,0.25,-0.25,0.0
09/05/2013 09:45:51.740,0.0,-0.75,0.0
09/05/2013 09:46:26.091,0.5,-0.5,0.0
09/05/2013 09:46:50.607,0.25,-0.5,0.0
09/05/2013 09:47:16.919,0.25,-0.5,0.25
09/05/2013 09:47:27.719,0.0,-0.25,0.0
09/05/2013 09:47:45.663,0.5,-0.75,0.75
09/05/2013 09:47:55.426,0.75,-0.75,0.75
09/05/2013 09:48:02.143,0.25,-0.5,0.25
09/05/2013 09:48:24.104,0.25,-0.5,0.25
09/05/2013 09:48:50.559,0.25,-0.5,0.25
09/05/2013 09:49:39.120,0.25,-0.75,0.75
09/05/2013 09:50:34.927,0.0,-0.5,0.5
09/05/2013 09:50:43.604,0.5,-0.5,0.5
09/05/2013 09:51:11.093,0.25,-0.5,0.5
09/05/2013 09:51:29.747,0.0,-0.25,0.25
09/05/2013 09:51:57.081,0.25,-0.5,0.25
09/05/2013 09:52:16.828,0.25,-0.5,0.25
09/05/2013 09:52:55.129,0.25,-0.5,0.25
09/05/2013 09:53:32.257,0.5,-0.75,0.75
09/05/2013 09:53:54.178,0.5,-0.5,0.5
09/05/2013 09:54:18.859,0.0,-0.75,0.25
09/05/2013 09:54:40.236,0.5,-0.5,0.0
09/05/2013 09:54:50.993,0.25,-0.25,0.0
09/05/2013 09:55:12.452,0.25,-0.25,0.0
09/05/2013 09:56:08.838,0.25,-0.5,0.25
09/05/2013 09:56:29.793,0.25,-0.25,0.0
09/05/2013 09:57:01.337,0.0,-0.75,0.25
09/05/2013 09:57:20.289,0.25,-0.75,0.25
09/05/2013 09:57:57.826,0.0,-0.25,0.25
09/05/2013 09:58:22.633,0.25,-0.5,0.0
09/05/2013 09:58:40.909,0.25,-0.25,0.0
09/05/2013 09:59:08.486,0.0,-0.5,0.0
09/05/2013 09:59:19.316,0.25,-0.75,0.0
